question_id,question,method,k,target_tokens,hit_at_k,first_hit_rank,evidence_chunk_id,top1_preview,matched_keyword_count,matched_keywords
Q3,What is buprenorphine and how is it used to treat opioid use disorder?,semantic,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::semantic::1,• Abrupt discontinuation of buprenorphine precipitates acute withdrawal. Participants should be warned about this and encouraged not to miss appointments. 12 • ©2018 ASAM and NADCP All rights reserved...,5,buprenorphine|partial agonist|withdrawal|office based|suboxone
Q4,What is methadone and when is it recommended for OUD treatment?,fixed,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::fixed::0,"=== Page 1 === A Drug Court Team Member’s Guide to Medication in Addiction Treatment === Page 2 === Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court coo...",6,methadone|agonist|daily dosing|otp|opioid treatment program|adherence
Q4,What is methadone and when is it recommended for OUD treatment?,fixed_overlap,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Team Member’s Guide to Medication in Addiction Treatment === Page 2 === Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court coo...",6,methadone|agonist|daily dosing|otp|opioid treatment program|adherence
Q4,What is methadone and when is it recommended for OUD treatment?,recursive,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::recursive::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",6,methadone|agonist|daily dosing|otp|opioid treatment program|adherence
Q4,What is methadone and when is it recommended for OUD treatment?,sentence_pack,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::sentence_pack::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",6,methadone|agonist|daily dosing|otp|opioid treatment program|adherence
Q4,What is methadone and when is it recommended for OUD treatment?,semantic,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::semantic::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",5,methadone|agonist|daily dosing|otp|adherence
Q5,What is naltrexone and how does it work for opioid addiction?,fixed,5,10000,1,2,14104_Community Management of Opioid Overdose.txt::fixed::0,of doses distributed in observational studies are reported to be used. Naloxone was used in approximately 70% of the overdoses witnessed by laypersons provided with take-home naloxone (50–54). However...,4,naltrexone|antagonist|relapse|injectable
Q5,What is naltrexone and how does it work for opioid addiction?,fixed_overlap,5,10000,1,2,14104_Community Management of Opioid Overdose.txt::fixed_overlap::0,"overdose deaths and the proportion of witnessed opioid overdoses that are fatal, both where naloxone has been provided and where naloxone has not been provided. Review date It is not expected that the...",4,naltrexone|antagonist|relapse|injectable
Q5,What is naltrexone and how does it work for opioid addiction?,recursive,5,10000,1,5,14104_Community Management of Opioid Overdose.txt::recursive::0,"Key question 1 – naloxone distribution (see Annex 2 for details) Background Naloxone is a semisynthetic competitive opioid antagonist with highest affinity for the μ-receptor, though it also acts at κ...",4,naltrexone|antagonist|relapse|injectable
Q5,What is naltrexone and how does it work for opioid addiction?,sentence_pack,5,10000,1,3,14104_Community Management of Opioid Overdose.txt::sentence_pack::0,"The RCT of 172 patients in Victoria, Australia, comparing IN and IM naloxone for pre-hospital administration found both well tolerated with no differences observed in agitation and/or violence (IN: 6....",4,naltrexone|antagonist|relapse|injectable
Q5,What is naltrexone and how does it work for opioid addiction?,semantic,5,10000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::semantic::1,• Abrupt discontinuation of buprenorphine precipitates acute withdrawal. Participants should be warned about this and encouraged not to miss appointments. 12 • ©2018 ASAM and NADCP All rights reserved...,6,naltrexone|antagonist|relapse|abstinent|vivitrol|injectable
Q6,How is the FQHC and CCBHC partnership structured for MOUD delivery?,fixed,5,10000,1,3,CIB on Opportunities to Address MH and SUD Needs of Homeless Individuals.txt::fixed::0,Basic Coding for Integrated Behavioral Health Care Updated February 2025 Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. Not...,5,ccbhc|access|partnership|moud|behavioral health
Q6,How is the FQHC and CCBHC partnership structured for MOUD delivery?,fixed_overlap,5,10000,1,3,CIB on Opportunities to Address MH and SUD Needs of Homeless Individuals.txt::fixed_overlap::0,Basic Coding for Integrated Behavioral Health Care Updated February 2025 Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. Not...,5,ccbhc|access|partnership|moud|behavioral health
Q6,How is the FQHC and CCBHC partnership structured for MOUD delivery?,recursive,5,10000,1,3,CIB on Opportunities to Address MH and SUD Needs of Homeless Individuals.txt::recursive::0,Basic Coding for Integrated Behavioral Health Care Updated February 2025  Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. No...,5,ccbhc|access|partnership|moud|behavioral health
Q6,How is the FQHC and CCBHC partnership structured for MOUD delivery?,sentence_pack,5,10000,1,3,CIB on Opportunities to Address MH and SUD Needs of Homeless Individuals.txt::sentence_pack::0,Basic Coding for Integrated Behavioral Health Care Updated February 2025  Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. No...,5,ccbhc|access|partnership|moud|behavioral health
Q6,How is the FQHC and CCBHC partnership structured for MOUD delivery?,semantic,5,10000,1,3,CIB on Opportunities to Address MH and SUD Needs of Homeless Individuals.txt::semantic::0,Basic Coding for Integrated Behavioral Health Care Updated February 2025  Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. No...,5,ccbhc|access|partnership|moud|behavioral health
Q7,What training do staff receive for the MOUD program?,fixed,5,10000,0,,,Basic Coding for Integrated Behavioral Health Care Updated February 2025 Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. Not...,0,
Q7,What training do staff receive for the MOUD program?,fixed_overlap,5,10000,0,,,Basic Coding for Integrated Behavioral Health Care Updated February 2025 Always check with your state and all payors to determine the necessary qualifications for the designated billing providers. Not...,0,
Q7,What training do staff receive for the MOUD program?,recursive,5,10000,0,,,inappropriate use reported A buddy was required to come along to the training session. This was a problem for recruitment at some points. Refresher trainings and replacement of naloxone were offered. ...,0,
Q7,What training do staff receive for the MOUD program?,sentence_pack,5,10000,0,,,"Tobin 2009 Baltimore, USA n=250 street drug users, FU=85, followed up at 6 months Taught risk factors, sign and symptoms of opiate OD and strategies for preventing opiate OD and trained in IM injectio...",0,
Q7,What training do staff receive for the MOUD program?,semantic,5,10000,0,,,"Treatment stages include beginner (1-90 days abstinent), intermediate (91- 365 days abstinent), and advanced (365+ days abstinent). Requirements for group and individual therapy sessions vary with sta...",0,
Q8,How is medication-assisted treatment billed and financed?,fixed,5,10000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::fixed::0",Center for Financing Reform and Innovation Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders i Acknowledgments This report was prepared for the Sub...,5,medicaid|billing|insurance|reimburse|code
Q8,How is medication-assisted treatment billed and financed?,fixed_overlap,5,10000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::fixed_overlap::0",Center for Financing Reform and Innovation Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders i Acknowledgments This report was prepared for the Sub...,5,medicaid|billing|insurance|reimburse|code
Q8,How is medication-assisted treatment billed and financed?,recursive,5,10000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::recursive::0",Center for Financing Reform and Innovation Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders  i Acknowledgments This report was prepared for the Su...,5,medicaid|billing|insurance|reimburse|code
Q8,How is medication-assisted treatment billed and financed?,sentence_pack,5,10000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::sentence_pack::0",Center for Financing Reform and Innovation Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders  i Acknowledgments This report was prepared for the Su...,5,medicaid|billing|insurance|reimburse|code
Q8,How is medication-assisted treatment billed and financed?,semantic,5,10000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::semantic::1",The combination of the SUPPORT Act and the Medicaid Drug Rebate Program leaves states with considerable flexibility in determining how to cover medications for AUD and OUD34 in accordance with appropr...,5,medicaid|billing|insurance|reimburse|code
Q9,What is opioid withdrawal and how should it be managed?,fixed,5,10000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed::0,"=== Page 1 === A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs) === Page 2 === Introduction This pock...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q9,What is opioid withdrawal and how should it be managed?,fixed_overlap,5,10000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs) === Page 2 === Introduction This pock...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
